nom_produit,url_produit,img_produit
Sweet Strawberry 50 ml Candy Shop,https://www.lepetitvapoteur.com/fr/candy-shop/5251-e-liquide-sweet-strawberry-50-ml-candy-shop.html,https://www.lepetitvapoteur.com/21309-large/e-liquide-sweet-strawberry-50-ml-candy-shop.jpg?v=111
Tropical Chill Pulp Frost 50 ml,https://www.lepetitvapoteur.com/fr/pulp-frost/5299-e-liquide-tropical-chill-frost-and-furious-50-ml.html,https://www.lepetitvapoteur.com/39055-large/e-liquide-tropical-chill-frost-and-furious-50-ml.jpg?v=111
Blue Granite Pulp Frost 50 ml,https://www.lepetitvapoteur.com/fr/pulp-frost/5302-e-liquide-blue-granite-frost-and-furious-50-ml.html,https://www.lepetitvapoteur.com/39057-large/e-liquide-blue-granite-frost-and-furious-50-ml.jpg?v=111
Red Velvet Flavor Hit,https://www.lepetitvapoteur.com/fr/flavor-hit/5386-e-liquide-red-velvet-flavor-hit.html,https://www.lepetitvapoteur.com/47578-large/e-liquide-red-velvet-flavor-hit.jpg?v=111
Pixel Swoke 50 ml,https://www.lepetitvapoteur.com/fr/swoke/5406-e-liquide-pixel-50-ml-swoke.html,https://www.lepetitvapoteur.com/21895-large/e-liquide-pixel-50-ml-swoke.jpg?v=111
Ultron Furiosa Eggz 50 ml,https://www.lepetitvapoteur.com/fr/furiosa/5474-eliquide-ultron-eggz-par-furiosa.html,https://www.lepetitvapoteur.com/22059-large/eliquide-ultron-eggz-par-furiosa.jpg?v=111
Aserah Vape Institut 50 ml,https://www.lepetitvapoteur.com/fr/e-liquide-vape-institut/5476-e-liquide-aserah-vape-institut-50-ml.html,https://www.lepetitvapoteur.com/22044-large/e-liquide-aserah-vape-institut-50-ml.jpg?v=111
Carnage Vape Institut 100 ml,https://www.lepetitvapoteur.com/fr/e-liquide-vape-institut/5477-e-liquide-carnage-vape-institut-100-ml.html,https://www.lepetitvapoteur.com/42606-large/e-liquide-carnage-vape-institut-100-ml.jpg?v=111
Saturn Galaxy Vaporigins 50 ml,https://www.lepetitvapoteur.com/fr/e-liquide-vaporigins/5541-e-liquide-saturn-galaxy-vaporigins-50-ml.html,https://www.lepetitvapoteur.com/22217-large/e-liquide-saturn-galaxy-vaporigins-50-ml.jpg?v=111
Mûre myrtille Tasty Collection 50 ml,https://www.lepetitvapoteur.com/fr/tasty-collection/5596-e-liquide-mure-myrtille-tasty-collection-50-ml.html,https://www.lepetitvapoteur.com/22413-large/e-liquide-mure-myrtille-tasty-collection-50-ml.jpg?v=111
Pomme Framboise Tasty Collection 50 ml,https://www.lepetitvapoteur.com/fr/tasty-collection/5597-e-liquide-pomme-framboise-tasty-collection-50-ml.html,https://www.lepetitvapoteur.com/22414-large/e-liquide-pomme-framboise-tasty-collection-50-ml.jpg?v=111
Souffle du Dragon Salt E-Vapor,https://www.lepetitvapoteur.com/fr/e-liquide-salt-e-vapor/5618-e-liquide-souffle-du-dragon-salt-e-vapor.html,https://www.lepetitvapoteur.com/47928-large/e-liquide-souffle-du-dragon-salt-e-vapor.jpg?v=111
Cassiopée Astrale Curieux,https://www.lepetitvapoteur.com/fr/curieux/5632-e-liquide-cassiopee-curieux-edition-astrale-10-ml.html,https://www.lepetitvapoteur.com/22718-large/e-liquide-cassiopee-curieux-edition-astrale-10-ml.jpg?v=111
Licorne Astrale Curieux,https://www.lepetitvapoteur.com/fr/curieux/5635-e-liquide-licorne-curieux-edition-astrale-10-ml.html,https://www.lepetitvapoteur.com/22721-large/e-liquide-licorne-curieux-edition-astrale-10-ml.jpg?v=111
Galatée Astrale Curieux,https://www.lepetitvapoteur.com/fr/curieux/5636-e-liquide-galatee-curieux-edition-astrale-10-ml.html,https://www.lepetitvapoteur.com/22722-large/e-liquide-galatee-curieux-edition-astrale-10-ml.jpg?v=111
Earl Grey Tea Curieux,https://www.lepetitvapoteur.com/fr/curieux/5692-e-liquide-earl-grey-curieux.html,https://www.lepetitvapoteur.com/23046-large/e-liquide-earl-grey-curieux.jpg?v=111
Pêche Melba Dessert Curieux 50 ml,https://www.lepetitvapoteur.com/fr/curieux/5729-e-liquide-peche-melba-50-ml.html,https://www.lepetitvapoteur.com/41336-large/e-liquide-peche-melba-50-ml.jpg?v=111
Banane vanille Salty avec sels de nicotine,https://www.lepetitvapoteur.com/fr/salty/5771-e-liquide-banane-vanille-salty.html,https://www.lepetitvapoteur.com/47986-large/e-liquide-banane-vanille-salty.jpg?v=111
Baies rouges Salty avec sels de nicotine,https://www.lepetitvapoteur.com/fr/salty/5779-e-liquide-baies-rouges-salty.html,https://www.lepetitvapoteur.com/47990-large/e-liquide-baies-rouges-salty.jpg?v=111
Et Voilà Olala Vape 50 ml,https://www.lepetitvapoteur.com/fr/e-liquide-olala-vape/5799-e-liquide-et-voila-olala-vape-50-ml.html,https://www.lepetitvapoteur.com/31045-large/e-liquide-et-voila-olala-vape-50-ml.jpg?v=111
Cactus Dictator 50 ml,https://www.lepetitvapoteur.com/fr/e-liquide-dictator/5802-e-liquide-cactus-dictator-50-ml.html,https://www.lepetitvapoteur.com/22818-large/e-liquide-cactus-dictator-50-ml.jpg?v=111
Clone Swoke,https://www.lepetitvapoteur.com/fr/swoke/5806-e-liquide-clone-swoke.html,https://www.lepetitvapoteur.com/48186-large/e-liquide-clone-swoke.jpg?v=111
Pack Fruité 50 ml,https://www.lepetitvapoteur.com/fr/selection/5954-pack-fruite-50-ml.html,https://www.lepetitvapoteur.com/41351-large/pack-fruite-50-ml.jpg?v=111
Strumf Frukt,https://www.lepetitvapoteur.com/fr/frukt/5963-e-liquide-strumf-frukt.html,https://www.lepetitvapoteur.com/47991-large/e-liquide-strumf-frukt.jpg?v=111
Dragon Clouds Furiosa 40 ml,https://www.lepetitvapoteur.com/fr/furiosa/6092-e-liquide-dragon-clouds-furiosa-40-ml.html,https://www.lepetitvapoteur.com/23505-large/e-liquide-dragon-clouds-furiosa-40-ml.jpg?v=111
Aloe Vera Aisu Zap Juice aux sels de...,https://www.lepetitvapoteur.com/fr/aisu/6107-aloe-vera-aisu-zap-juice-aux-sels-de-nicotine.html,https://www.lepetitvapoteur.com/47643-large/aloe-vera-aisu-zap-juice-aux-sels-de-nicotine.jpg?v=111
Aisu Cucumber Zap Juice aux sels de nicotine,https://www.lepetitvapoteur.com/fr/aisu/6109-aisu-cucumber-zap-juice-aux-sels-de-nicotine.html,https://www.lepetitvapoteur.com/47644-large/aisu-cucumber-zap-juice-aux-sels-de-nicotine.jpg?v=111
Aisu Dragon Fruit Zap Juice aux sels de...,https://www.lepetitvapoteur.com/fr/aisu/6110-aisu-dragon-fruit-zap-juice-aux-sels-de-nicotine.html,https://www.lepetitvapoteur.com/47645-large/aisu-dragon-fruit-zap-juice-aux-sels-de-nicotine.jpg?v=111
Aisu Pink Guava Zap Juice aux sels de...,https://www.lepetitvapoteur.com/fr/aisu/6111-aisu-goyave-rose-zap-juice-aux-sels-de-nicotine.html,https://www.lepetitvapoteur.com/47646-large/aisu-goyave-rose-zap-juice-aux-sels-de-nicotine.jpg?v=111
Licorne Astrale Curieux 50 ml,https://www.lepetitvapoteur.com/fr/curieux/6112-e-liquide-licorne-curieux-50-ml.html,https://www.lepetitvapoteur.com/23545-large/e-liquide-licorne-curieux-50-ml.jpg?v=111
Aisu Blue Raspberry Zap Juice aux sels de...,https://www.lepetitvapoteur.com/fr/aisu/6113-aisu-blue-raspberry-zap-juice-aux-sels-de-nicotine.html,https://www.lepetitvapoteur.com/47647-large/aisu-blue-raspberry-zap-juice-aux-sels-de-nicotine.jpg?v=111
Lychee Lemonade Zap Juice,https://www.lepetitvapoteur.com/fr/e-liquide-zap-juice/6114-lychee-lemonade-zap-juice.html,https://www.lepetitvapoteur.com/47648-large/lychee-lemonade-zap-juice.jpg?v=111
Melonade Zap Juice,https://www.lepetitvapoteur.com/fr/e-liquide-zap-juice/6115-melonade-zap-juice-aux-sels-de-nicotine.html,https://www.lepetitvapoteur.com/47649-large/melonade-zap-juice-aux-sels-de-nicotine.jpg?v=111
Peach Ice Tea Zap Juice,https://www.lepetitvapoteur.com/fr/e-liquide-zap-juice/6116-e-liquide-peach-ice-tea-zap-juice.html,https://www.lepetitvapoteur.com/47650-large/e-liquide-peach-ice-tea-zap-juice.jpg?v=111
Tropic Ice aux sels de nicotine,https://www.lepetitvapoteur.com/fr/le-petit-vapoteur/6164-e-liquide-tropic-ice-le-petit-vapoteur.html,https://www.lepetitvapoteur.com/46640-large/e-liquide-tropic-ice-le-petit-vapoteur.jpg?v=111
Bathilde 814 50 ml,https://www.lepetitvapoteur.com/fr/814/6172-e-liquide-bathilde-814-50-ml.html,https://www.lepetitvapoteur.com/41607-large/e-liquide-bathilde-814-50-ml.jpg?v=111
Rising Sun Esalt Fruizee aux sels de...,https://www.lepetitvapoteur.com/fr/fruizee/6201-e-liquide-rising-sun-esalt-fruizee.html,https://www.lepetitvapoteur.com/47688-large/e-liquide-rising-sun-esalt-fruizee.jpg?v=111
Bloody Summer Esalt Fruizee aux sels de...,https://www.lepetitvapoteur.com/fr/fruizee/6202-e-liquide-bloody-summer-esalt-fruizee.html,https://www.lepetitvapoteur.com/47689-large/e-liquide-bloody-summer-esalt-fruizee.jpg?v=111
Tropical Melon Madness Slushy,https://www.lepetitvapoteur.com/fr/e-liquide-slushy/6309-e-liquide-tropical-melon-madness-slushy.html,https://www.lepetitvapoteur.com/47727-large/e-liquide-tropical-melon-madness-slushy.jpg?v=111
Reishi Kung Fruits 50 ml,https://www.lepetitvapoteur.com/fr/kung-fruits/6317-e-liquide-reishi-kung-fruits-50-ml.html,https://www.lepetitvapoteur.com/43467-large/e-liquide-reishi-kung-fruits-50-ml.jpg?v=111
Meron Kung Fruits 50 ml,https://www.lepetitvapoteur.com/fr/kung-fruits/6320-e-liquide-meron-kung-fruits-50-ml.html,https://www.lepetitvapoteur.com/40230-large/e-liquide-meron-kung-fruits-50-ml.jpg?v=111
Mango Kung Fruits 50 ml,https://www.lepetitvapoteur.com/fr/kung-fruits/6322-e-liquide-mango-kung-fruits-50-ml.html,https://www.lepetitvapoteur.com/43468-large/e-liquide-mango-kung-fruits-50-ml.jpg?v=111
Suika Kung Fruits 50 ml,https://www.lepetitvapoteur.com/fr/kung-fruits/6323-e-liquide-suika-kung-fruits-50-ml.html,https://www.lepetitvapoteur.com/43469-large/e-liquide-suika-kung-fruits-50-ml.jpg?v=111
Strawberry Macaroon Dinner Lady 50 ml,https://www.lepetitvapoteur.com/fr/dinner-lady/6331-e-liquide-strawberry-macaroon-50ml-dinner-lady.html,https://www.lepetitvapoteur.com/31542-large/e-liquide-strawberry-macaroon-50ml-dinner-lady.jpg?v=111
Cactus Goyave 1900 Curieux 50 ml,https://www.lepetitvapoteur.com/fr/curieux/6345-e-liquide-cactus-goyave-curieux-50-ml.html,https://www.lepetitvapoteur.com/24529-large/e-liquide-cactus-goyave-curieux-50-ml.jpg?v=111
Cerise Groseille 1900 Curieux 50 ml,https://www.lepetitvapoteur.com/fr/curieux/6359-e-liquide-cerise-groseille-curieux-50-ml.html,https://www.lepetitvapoteur.com/24530-large/e-liquide-cerise-groseille-curieux-50-ml.jpg?v=111
Citron Limette 1900 Curieux 50 ml,https://www.lepetitvapoteur.com/fr/curieux/6360-citron-limette-1900-curieux-50-ml.html,https://www.lepetitvapoteur.com/24531-large/citron-limette-1900-curieux-50-ml.jpg?v=111
Fraise Grenade 1900 Curieux 50 ml,https://www.lepetitvapoteur.com/fr/curieux/6361-e-liquide-fraise-grenade-curieux-50-ml.html,https://www.lepetitvapoteur.com/24528-large/e-liquide-fraise-grenade-curieux-50-ml.jpg?v=111
Pêche Melba Dessert Curieux,https://www.lepetitvapoteur.com/fr/curieux/6379-e-liquide-peche-melba-dessert-curieux.html,https://www.lepetitvapoteur.com/41315-large/e-liquide-peche-melba-dessert-curieux.jpg?v=111
Fraise Symphonie Le Coq Qui Vape 50 ml,https://www.lepetitvapoteur.com/fr/le-coq-qui-vape/6403-e-liquide-fraise-symphonie-le-coq-qui-vape-50-ml.html,https://www.lepetitvapoteur.com/24149-large/e-liquide-fraise-symphonie-le-coq-qui-vape-50-ml.jpg?v=111
Gaufrette Framboise Le Coq Qui Vape 50 ml,https://www.lepetitvapoteur.com/fr/le-coq-qui-vape/6404-e-liquide-gaufrette-framboise-le-coq-qui-vape-50-ml.html,https://www.lepetitvapoteur.com/24148-large/e-liquide-gaufrette-framboise-le-coq-qui-vape-50-ml.jpg?v=111
Red Juice NKV 50 ml,https://www.lepetitvapoteur.com/fr/pipeline-liquids/6445-e-liquide-nkv-red-juice-50-ml.html,https://www.lepetitvapoteur.com/34444-large/e-liquide-nkv-red-juice-50-ml.jpg?v=111
Fraise Gariguette Sense,https://www.lepetitvapoteur.com/fr/sense/6449-e-liquide-fraise-gariguette-sense.html,https://www.lepetitvapoteur.com/47520-large/e-liquide-fraise-gariguette-sense.jpg?v=111
Mûre Framboise Sense,https://www.lepetitvapoteur.com/fr/sense/6450-e-liquide-mure-framboise-sense.html,https://www.lepetitvapoteur.com/47521-large/e-liquide-mure-framboise-sense.jpg?v=111
Licorne Astrale Curieux aux sels de nicotine,https://www.lepetitvapoteur.com/fr/curieux/6451-e-liquide-licorne-curieux-aux-sels-de-nicotine.html,https://www.lepetitvapoteur.com/24210-large/e-liquide-licorne-curieux-aux-sels-de-nicotine.jpg?v=111
Baba Au Rhum Dessert Curieux,https://www.lepetitvapoteur.com/fr/curieux/6462-e-liquide-baba-au-rhum-dessert-curieux.html,https://www.lepetitvapoteur.com/41318-large/e-liquide-baba-au-rhum-dessert-curieux.jpg?v=111
Tarte Tatin Dessert Curieux,https://www.lepetitvapoteur.com/fr/curieux/6463-e-liquide-tarte-tatin-dessert-curieux.html,https://www.lepetitvapoteur.com/41317-large/e-liquide-tarte-tatin-dessert-curieux.jpg?v=111
Big Blue ioNic aux sels de nicotine...,https://www.lepetitvapoteur.com/fr/ionic/6465-e-liquide-big-blue-ionic-aux-sels-de-nicotine.html,https://www.lepetitvapoteur.com/48086-large/e-liquide-big-blue-ionic-aux-sels-de-nicotine.jpg?v=111
Heisenberg Sels de Nicotine,https://www.lepetitvapoteur.com/fr/e-liquide-vampire-vape/6476-e-liquide-heisenberg-sels-de-nicotine.html,https://www.lepetitvapoteur.com/24305-large/e-liquide-heisenberg-sels-de-nicotine.jpg?v=111
Pinkman Sels de Nicotine,https://www.lepetitvapoteur.com/fr/e-liquide-vampire-vape/6480-e-liquide-pinkman-sels-de-nicotine.html,https://www.lepetitvapoteur.com/24306-large/e-liquide-pinkman-sels-de-nicotine.jpg?v=111
Doom ioNic aux sels de nicotine (Furiosa),https://www.lepetitvapoteur.com/fr/ionic/6488-e-liquide-doom-ionic-aux-sels-de-nicotine-vaporigins.html,https://www.lepetitvapoteur.com/48087-large/e-liquide-doom-ionic-aux-sels-de-nicotine-vaporigins.jpg?v=111
Hakuna Iced Twelve Monkeys 50 ml,https://www.lepetitvapoteur.com/fr/twelve-monkey-vapor-co/6512-hakuna-iced-twelve-monkeys-50-ml.html,https://www.lepetitvapoteur.com/24345-large/hakuna-iced-twelve-monkeys-50-ml.jpg?v=111
Matata Iced Twelve Monkeys 50 ml,https://www.lepetitvapoteur.com/fr/twelve-monkey-vapor-co/6513-matata-iced-twelve-monkeys-50-ml.html,https://www.lepetitvapoteur.com/24346-large/matata-iced-twelve-monkeys-50-ml.jpg?v=111
Pomme Granny Sense,https://www.lepetitvapoteur.com/fr/sense/6517-pomme-granny-sense.html,https://www.lepetitvapoteur.com/47522-large/pomme-granny-sense.jpg?v=111
Verveine Zestée Sense,https://www.lepetitvapoteur.com/fr/sense/6518-verveine-zestee-sense.html,https://www.lepetitvapoteur.com/47523-large/verveine-zestee-sense.jpg?v=111
Mangue Ananas Sense,https://www.lepetitvapoteur.com/fr/sense/6520-e-liquide-mangue-ananas-sense.html,https://www.lepetitvapoteur.com/47524-large/e-liquide-mangue-ananas-sense.jpg?v=111
Pêche Nectarine Sense,https://www.lepetitvapoteur.com/fr/sense/6521-e-liquide-peche-nectarine-sense.html,https://www.lepetitvapoteur.com/47525-large/e-liquide-peche-nectarine-sense.jpg?v=111
Grenade Orange Sanguine Sense,https://www.lepetitvapoteur.com/fr/sense/6526-e-liquide-grenade-orange-sanguine-sense.html,https://www.lepetitvapoteur.com/47526-large/e-liquide-grenade-orange-sanguine-sense.jpg?v=111
Manga Swoke 50 ml,https://www.lepetitvapoteur.com/fr/swoke/6538-e-liquide-manga-swoke-50-ml.html,https://www.lepetitvapoteur.com/24432-large/e-liquide-manga-swoke-50-ml.jpg?v=111
Grenadine Minimal,https://www.lepetitvapoteur.com/fr/minimal/6567-e-liquide-grenadine-minimal.html,https://www.lepetitvapoteur.com/47729-large/e-liquide-grenadine-minimal.jpg?v=111
Bonbon Minimal,https://www.lepetitvapoteur.com/fr/minimal/6568-e-liquide-bonbon-minimal.html,https://www.lepetitvapoteur.com/47730-large/e-liquide-bonbon-minimal.jpg?v=111
Fruits Frais Minimal,https://www.lepetitvapoteur.com/fr/minimal/6571-e-liquide-fruits-frais-minimal.html,https://www.lepetitvapoteur.com/47732-large/e-liquide-fruits-frais-minimal.jpg?v=111
Lemon Tart Dinner Lady aux sels de nicotine,https://www.lepetitvapoteur.com/fr/dinner-lady/6612-e-liquide-lemon-tart-dinner-lady-aux-sels-de-nicotine.html,https://www.lepetitvapoteur.com/48152-large/e-liquide-lemon-tart-dinner-lady-aux-sels-de-nicotine.jpg?v=111
Tarte Au Citron Beurk Research 50 ml,https://www.lepetitvapoteur.com/fr/beurk-research/6659-e-liquide-tarte-au-citron-beurk-research-40-ml.html,https://www.lepetitvapoteur.com/44871-large/e-liquide-tarte-au-citron-beurk-research-40-ml.jpg?v=111
Tarte De La Montagne Beurk Research 50 ml,https://www.lepetitvapoteur.com/fr/beurk-research/6660-e-liquide-tarte-de-la-montagne-beurk-research-40-ml.html,https://www.lepetitvapoteur.com/43613-large/e-liquide-tarte-de-la-montagne-beurk-research-40-ml.jpg?v=111
Decano 50ml,https://www.lepetitvapoteur.com/fr/eliquid-france/6665-e-liquide-decano-eliquid-france-50-ml.html,https://www.lepetitvapoteur.com/24742-large/e-liquide-decano-eliquid-france-50-ml.jpg?v=111
Fraise Menthe CirKus,https://www.lepetitvapoteur.com/fr/cirkus/6670-e-liquide-fraise-menthe-cirkus.html,https://www.lepetitvapoteur.com/47801-large/e-liquide-fraise-menthe-cirkus.jpg?v=111
Red Astaire Tjuice aux sels de nicotine,https://www.lepetitvapoteur.com/fr/t-juice/6682-e-liquide-red-astaire-tjuice-aux-sels-de-nicotine.html,https://www.lepetitvapoteur.com/34482-large/e-liquide-red-astaire-tjuice-aux-sels-de-nicotine.jpg?v=111
Glace Bleue Ever Vape,https://www.lepetitvapoteur.com/fr/e-liquide-ever-vape/6692-e-liquide-glace-bleue-ever-vape.html,https://www.lepetitvapoteur.com/48088-large/e-liquide-glace-bleue-ever-vape.jpg?v=111
Red Devil Avap,https://www.lepetitvapoteur.com/fr/avap/6700-e-liquide-red-devil-avap.html,https://www.lepetitvapoteur.com/47745-large/e-liquide-red-devil-avap.jpg?v=111
Red Devil Avap 50 ml,https://www.lepetitvapoteur.com/fr/avap/6703-red-devil-avap-50-ml.html,https://www.lepetitvapoteur.com/24879-large/red-devil-avap-50-ml.jpg?v=111
Sunset Lover King Size Fruizee,https://www.lepetitvapoteur.com/fr/fruizee/6721-e-liquide-sunset-lover-king-size-fruizee.html,https://www.lepetitvapoteur.com/24954-large/e-liquide-sunset-lover-king-size-fruizee.jpg?v=111
Purple Beach King Size Fruizee,https://www.lepetitvapoteur.com/fr/fruizee/6722-e-liquide-purple-beach-king-size-fruizee.html,https://www.lepetitvapoteur.com/24955-large/e-liquide-purple-beach-king-size-fruizee.jpg?v=111
Fire Moon King Size Fruizee,https://www.lepetitvapoteur.com/fr/fruizee/6724-e-liquide-fire-moon-king-size-fruizee.html,https://www.lepetitvapoteur.com/24956-large/e-liquide-fire-moon-king-size-fruizee.jpg?v=111
Sunset Lover Fruizee,https://www.lepetitvapoteur.com/fr/fruizee/6725-e-liquide-sunset-lover-fruizee.html,https://www.lepetitvapoteur.com/47690-large/e-liquide-sunset-lover-fruizee.jpg?v=111
Fire Moon Fruizee,https://www.lepetitvapoteur.com/fr/fruizee/6727-e-liquide-fire-moon-fruizee.html,https://www.lepetitvapoteur.com/47691-large/e-liquide-fire-moon-fruizee.jpg?v=111
Tropika Iced Twelve Monkeys 50 ml,https://www.lepetitvapoteur.com/fr/twelve-monkey-vapor-co/6741-e-liquide-tropika-iced-twelve-monkeys-50-ml.html,https://www.lepetitvapoteur.com/24952-large/e-liquide-tropika-iced-twelve-monkeys-50-ml.jpg?v=111
